NAME,ARCHITECTURE,ARCHITECTURE_FULL_NAME,FAMILY,DEVICE,PACKAGE,SPEED,TEMPERATURE_GRADE_LETTER,REVISION
xczu2eg-sfva625-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfva625,-1,E,
xczu2eg-sfva625-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfva625,-1,I,
xczu2eg-sfva625-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfva625,-1L,I,
xczu2eg-sfva625-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfva625,-1LV,I,
xczu2eg-sfva625-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfva625,-2,E,
xczu2eg-sfva625-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfva625,-2,I,
xczu2eg-sfva625-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfva625,-2L,E,
xczu2eg-sfva625-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfva625,-2LV,E,
xczu2eg-sfvc784-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfvc784,-1,E,
xczu2eg-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfvc784,-1,I,
xczu2eg-sfvc784-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfvc784,-1L,I,
xczu2eg-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfvc784,-1LV,I,
xczu2eg-sfvc784-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfvc784,-2,E,
xczu2eg-sfvc784-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfvc784,-2,I,
xczu2eg-sfvc784-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfvc784,-2L,E,
xczu2eg-sfvc784-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu2eg,sfvc784,-2LV,E,
xczu3cg-sbva484-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sbva484,-1,E,
xczu3cg-sbva484-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sbva484,-1,I,
xczu3cg-sbva484-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sbva484,-1L,I,
xczu3cg-sbva484-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sbva484,-1LV,I,
xczu3cg-sbva484-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sbva484,-2,E,
xczu3cg-sbva484-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sbva484,-2,I,
xczu3cg-sbva484-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sbva484,-2L,E,
xczu3cg-sbva484-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sbva484,-2LV,E,
xczu3cg-sfva625-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfva625,-1,E,
xczu3cg-sfva625-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfva625,-1,I,
xczu3cg-sfva625-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfva625,-1L,I,
xczu3cg-sfva625-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfva625,-1LV,I,
xczu3cg-sfva625-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfva625,-2,E,
xczu3cg-sfva625-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfva625,-2,I,
xczu3cg-sfva625-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfva625,-2L,E,
xczu3cg-sfva625-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfva625,-2LV,E,
xczu3cg-sfvc784-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfvc784,-1,E,
xczu3cg-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfvc784,-1,I,
xczu3cg-sfvc784-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfvc784,-1L,I,
xczu3cg-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfvc784,-1LV,I,
xczu3cg-sfvc784-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfvc784,-2,E,
xczu3cg-sfvc784-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfvc784,-2,I,
xczu3cg-sfvc784-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfvc784,-2L,E,
xczu3cg-sfvc784-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3cg,sfvc784,-2LV,E,
xczu3eg-sbva484-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sbva484,-1,E,
xczu3eg-sbva484-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sbva484,-1,I,
xczu3eg-sbva484-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sbva484,-1L,I,
xczu3eg-sbva484-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sbva484,-1LV,I,
xczu3eg-sbva484-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sbva484,-2,E,
xczu3eg-sbva484-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sbva484,-2,I,
xczu3eg-sbva484-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sbva484,-2L,E,
xczu3eg-sbva484-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sbva484,-2LV,E,
xczu3eg-sfva625-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfva625,-1,E,
xczu3eg-sfva625-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfva625,-1,I,
xczu3eg-sfva625-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfva625,-1L,I,
xczu3eg-sfva625-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfva625,-1LV,I,
xczu3eg-sfva625-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfva625,-2,E,
xczu3eg-sfva625-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfva625,-2,I,
xczu3eg-sfva625-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfva625,-2L,E,
xczu3eg-sfva625-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfva625,-2LV,E,
xczu3eg-sfvc784-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfvc784,-1,E,
xczu3eg-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfvc784,-1,I,
xczu3eg-sfvc784-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfvc784,-1L,I,
xczu3eg-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfvc784,-1LV,I,
xczu3eg-sfvc784-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfvc784,-2,E,
xczu3eg-sfvc784-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfvc784,-2,I,
xczu3eg-sfvc784-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfvc784,-2L,E,
xczu3eg-sfvc784-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu3eg,sfvc784,-2LV,E,
xczu4cg-fbvb900-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,fbvb900,-1,E,
xczu4cg-fbvb900-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,fbvb900,-1,I,
xczu4cg-fbvb900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,fbvb900,-1L,I,
xczu4cg-fbvb900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,fbvb900,-1LV,I,
xczu4cg-fbvb900-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,fbvb900,-2,E,
xczu4cg-fbvb900-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,fbvb900,-2,I,
xczu4cg-fbvb900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,fbvb900,-2L,E,
xczu4cg-fbvb900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,fbvb900,-2LV,E,
xczu4cg-sfvc784-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,sfvc784,-1,E,
xczu4cg-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,sfvc784,-1,I,
xczu4cg-sfvc784-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,sfvc784,-1L,I,
xczu4cg-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,sfvc784,-1LV,I,
xczu4cg-sfvc784-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,sfvc784,-2,E,
xczu4cg-sfvc784-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,sfvc784,-2,I,
xczu4cg-sfvc784-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,sfvc784,-2L,E,
xczu4cg-sfvc784-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4cg,sfvc784,-2LV,E,
xczu4eg-fbvb900-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,fbvb900,-1,E,
xczu4eg-fbvb900-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,fbvb900,-1,I,
xczu4eg-fbvb900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,fbvb900,-1L,I,
xczu4eg-fbvb900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,fbvb900,-1LV,I,
xczu4eg-fbvb900-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,fbvb900,-2,E,
xczu4eg-fbvb900-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,fbvb900,-2,I,
xczu4eg-fbvb900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,fbvb900,-2L,E,
xczu4eg-fbvb900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,fbvb900,-2LV,E,
xczu4eg-fbvb900-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,fbvb900,-3,E,
xczu4eg-sfvc784-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,sfvc784,-1,E,
xczu4eg-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,sfvc784,-1,I,
xczu4eg-sfvc784-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,sfvc784,-1L,I,
xczu4eg-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,sfvc784,-1LV,I,
xczu4eg-sfvc784-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,sfvc784,-2,E,
xczu4eg-sfvc784-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,sfvc784,-2,I,
xczu4eg-sfvc784-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,sfvc784,-2L,E,
xczu4eg-sfvc784-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,sfvc784,-2LV,E,
xczu4eg-sfvc784-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4eg,sfvc784,-3,E,
xczu4ev-fbvb900-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,fbvb900,-1,E,
xczu4ev-fbvb900-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,fbvb900,-1,I,
xczu4ev-fbvb900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,fbvb900,-1L,I,
xczu4ev-fbvb900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,fbvb900,-1LV,I,
xczu4ev-fbvb900-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,fbvb900,-2,E,
xczu4ev-fbvb900-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,fbvb900,-2,I,
xczu4ev-fbvb900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,fbvb900,-2L,E,
xczu4ev-fbvb900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,fbvb900,-2LV,E,
xczu4ev-fbvb900-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,fbvb900,-3,E,
xczu4ev-sfvc784-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,sfvc784,-1,E,
xczu4ev-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,sfvc784,-1,I,
xczu4ev-sfvc784-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,sfvc784,-1L,I,
xczu4ev-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,sfvc784,-1LV,I,
xczu4ev-sfvc784-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,sfvc784,-2,E,
xczu4ev-sfvc784-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,sfvc784,-2,I,
xczu4ev-sfvc784-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,sfvc784,-2L,E,
xczu4ev-sfvc784-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,sfvc784,-2LV,E,
xczu4ev-sfvc784-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu4ev,sfvc784,-3,E,
xczu5cg-fbvb900-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,fbvb900,-1,E,
xczu5cg-fbvb900-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,fbvb900,-1,I,
xczu5cg-fbvb900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,fbvb900,-1L,I,
xczu5cg-fbvb900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,fbvb900,-1LV,I,
xczu5cg-fbvb900-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,fbvb900,-2,E,
xczu5cg-fbvb900-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,fbvb900,-2,I,
xczu5cg-fbvb900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,fbvb900,-2L,E,
xczu5cg-fbvb900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,fbvb900,-2LV,E,
xczu5cg-sfvc784-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,sfvc784,-1,E,
xczu5cg-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,sfvc784,-1,I,
xczu5cg-sfvc784-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,sfvc784,-1L,I,
xczu5cg-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,sfvc784,-1LV,I,
xczu5cg-sfvc784-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,sfvc784,-2,E,
xczu5cg-sfvc784-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,sfvc784,-2,I,
xczu5cg-sfvc784-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,sfvc784,-2L,E,
xczu5cg-sfvc784-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5cg,sfvc784,-2LV,E,
xczu5eg-fbvb900-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,fbvb900,-1,E,
xczu5eg-fbvb900-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,fbvb900,-1,I,
xczu5eg-fbvb900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,fbvb900,-1L,I,
xczu5eg-fbvb900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,fbvb900,-1LV,I,
xczu5eg-fbvb900-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,fbvb900,-2,E,
xczu5eg-fbvb900-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,fbvb900,-2,I,
xczu5eg-fbvb900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,fbvb900,-2L,E,
xczu5eg-fbvb900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,fbvb900,-2LV,E,
xczu5eg-fbvb900-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,fbvb900,-3,E,
xczu5eg-sfvc784-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,sfvc784,-1,E,
xczu5eg-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,sfvc784,-1,I,
xczu5eg-sfvc784-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,sfvc784,-1L,I,
xczu5eg-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,sfvc784,-1LV,I,
xczu5eg-sfvc784-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,sfvc784,-2,E,
xczu5eg-sfvc784-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,sfvc784,-2,I,
xczu5eg-sfvc784-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,sfvc784,-2L,E,
xczu5eg-sfvc784-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,sfvc784,-2LV,E,
xczu5eg-sfvc784-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5eg,sfvc784,-3,E,
xczu5ev-fbvb900-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,fbvb900,-1,E,
xczu5ev-fbvb900-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,fbvb900,-1,I,
xczu5ev-fbvb900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,fbvb900,-1L,I,
xczu5ev-fbvb900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,fbvb900,-1LV,I,
xczu5ev-fbvb900-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,fbvb900,-2,E,
xczu5ev-fbvb900-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,fbvb900,-2,I,
xczu5ev-fbvb900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,fbvb900,-2L,E,
xczu5ev-fbvb900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,fbvb900,-2LV,E,
xczu5ev-fbvb900-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,fbvb900,-3,E,
xczu5ev-sfvc784-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,sfvc784,-1,E,
xczu5ev-sfvc784-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,sfvc784,-1,I,
xczu5ev-sfvc784-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,sfvc784,-1L,I,
xczu5ev-sfvc784-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,sfvc784,-1LV,I,
xczu5ev-sfvc784-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,sfvc784,-2,E,
xczu5ev-sfvc784-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,sfvc784,-2,I,
xczu5ev-sfvc784-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,sfvc784,-2L,E,
xczu5ev-sfvc784-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,sfvc784,-2LV,E,
xczu5ev-sfvc784-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu5ev,sfvc784,-3,E,
xczu6cg-ffvb1156-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvb1156,-1,E,
xczu6cg-ffvb1156-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvb1156,-1,I,
xczu6cg-ffvb1156-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvb1156,-1L,I,
xczu6cg-ffvb1156-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvb1156,-1LV,I,
xczu6cg-ffvb1156-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvb1156,-2,E,
xczu6cg-ffvb1156-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvb1156,-2,I,
xczu6cg-ffvb1156-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvb1156,-2L,E,
xczu6cg-ffvb1156-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvb1156,-2LV,E,
xczu6cg-ffvc900-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvc900,-1,E,
xczu6cg-ffvc900-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvc900,-1,I,
xczu6cg-ffvc900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvc900,-1L,I,
xczu6cg-ffvc900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvc900,-1LV,I,
xczu6cg-ffvc900-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvc900,-2,E,
xczu6cg-ffvc900-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvc900,-2,I,
xczu6cg-ffvc900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvc900,-2L,E,
xczu6cg-ffvc900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6cg,ffvc900,-2LV,E,
xczu6eg-ffvb1156-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvb1156,-1,E,
xczu6eg-ffvb1156-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvb1156,-1,I,
xczu6eg-ffvb1156-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvb1156,-1L,I,
xczu6eg-ffvb1156-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvb1156,-1LV,I,
xczu6eg-ffvb1156-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvb1156,-2,E,
xczu6eg-ffvb1156-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvb1156,-2,I,
xczu6eg-ffvb1156-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvb1156,-2L,E,
xczu6eg-ffvb1156-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvb1156,-2LV,E,
xczu6eg-ffvb1156-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvb1156,-3,E,
xczu6eg-ffvc900-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvc900,-1,E,
xczu6eg-ffvc900-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvc900,-1,I,
xczu6eg-ffvc900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvc900,-1L,I,
xczu6eg-ffvc900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvc900,-1LV,I,
xczu6eg-ffvc900-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvc900,-2,E,
xczu6eg-ffvc900-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvc900,-2,I,
xczu6eg-ffvc900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvc900,-2L,E,
xczu6eg-ffvc900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvc900,-2LV,E,
xczu6eg-ffvc900-3-e,zynquplus,Zynq UltraScale+,zynquplus,xczu6eg,ffvc900,-3,E,
xczu7cg-fbvb900-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,fbvb900,-1,E,
xczu7cg-fbvb900-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,fbvb900,-1,I,
xczu7cg-fbvb900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,fbvb900,-1L,I,
xczu7cg-fbvb900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,fbvb900,-1LV,I,
xczu7cg-fbvb900-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,fbvb900,-2,E,
xczu7cg-fbvb900-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,fbvb900,-2,I,
xczu7cg-fbvb900-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,fbvb900,-2L,E,
xczu7cg-fbvb900-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,fbvb900,-2LV,E,
xczu7cg-ffvc1156-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvc1156,-1,E,
xczu7cg-ffvc1156-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvc1156,-1,I,
xczu7cg-ffvc1156-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvc1156,-1L,I,
xczu7cg-ffvc1156-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvc1156,-1LV,I,
xczu7cg-ffvc1156-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvc1156,-2,E,
xczu7cg-ffvc1156-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvc1156,-2,I,
xczu7cg-ffvc1156-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvc1156,-2L,E,
xczu7cg-ffvc1156-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvc1156,-2LV,E,
xczu7cg-ffvf1517-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvf1517,-1,E,
xczu7cg-ffvf1517-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvf1517,-1,I,
xczu7cg-ffvf1517-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvf1517,-1L,I,
xczu7cg-ffvf1517-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvf1517,-1LV,I,
xczu7cg-ffvf1517-2-e,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvf1517,-2,E,
xczu7cg-ffvf1517-2-i,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvf1517,-2,I,
xczu7cg-ffvf1517-2L-e,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvf1517,-2L,E,
xczu7cg-ffvf1517-2LV-e,zynquplus,Zynq UltraScale+,zynquplus,xczu7cg,ffvf1517,-2LV,E,
xczu7eg-fbvb900-1-e,zynquplus,Zynq UltraScale+,zynquplus,xczu7eg,fbvb900,-1,E,
xczu7eg-fbvb900-1-i,zynquplus,Zynq UltraScale+,zynquplus,xczu7eg,fbvb900,-1,I,
xczu7eg-fbvb900-1L-i,zynquplus,Zynq UltraScale+,zynquplus,xczu7eg,fbvb900,-1L,I,
xczu7eg-fbvb900-1LV-i,zynquplus,Zynq UltraScale+,zynquplus,xczu7eg,fbvb900,-1LV,I,
